timestamp,aqi_index,co,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-04-14 17:00:00,2,389.88,14.69,59.98,3.4,19.28,30.55,27.3,4.6,52,6.2
2026-04-16 18:00:00,2,438.58,15.86,51.39,2.77,21.64,34.97,27.64,8.6,58,2.6
2026-04-19 08:00:00,2,150.44,1.47,86.52,0.66,11.26,16.56,2.11,10.5,55,7.9
2026-04-20 01:00:00,2,329.23,8.66,63.63,3.23,22.67,34.43,50.57,4.5,76,4.3
2026-04-25 23:00:00,2,312.77,7.4,46.12,1.96,19.47,26.95,37.32,4.6,84,2.2
2026-04-26 06:00:00,2,141.67,0.88,79.08,0.66,10.2,13.6,4.47,9.6,60,3.1
2026-04-30 10:00:00,2,146.11,1.53,76.94,0.57,5.13,6.4,3.04,11.4,71,2.0
2026-05-03 09:00:00,3,130.3,0.43,105.95,0.42,6.68,11.99,3.71,10.1,72,6.3
2026-05-07 15:00:00,2,293.8,13.75,50.6,1.67,16.23,40.6,28.37,13.5,28,2.0
2026-05-13 15:00:00,2,396.97,18.21,61.33,1.76,16.59,26.16,34.08,5.6,85,3.2
2026-05-14 03:00:00,3,466.54,13.95,42.45,1.68,26.67,37.52,47.77,8.8,67,1.9
2026-02-03 13:00:00,3,494.76,14.35,91.59,3.17,27.44,32.03,4.02,-3.2,63,3.1
2026-02-05 07:00:00,4,565.26,14.58,108.09,7.32,52.58,60.58,7.83,-2.2,54,4.4
2026-02-07 02:00:00,5,1037.1,28.49,55.19,13.89,89.1,100.48,16.93,-5.0,58,4.1
2026-02-16 05:00:00,4,838.85,19.08,89.75,9.36,74.28,89.28,12.3,-1.1,46,2.9
2026-02-18 09:00:00,5,475.71,5.96,153.51,4.22,90.04,96.83,3.29,3.1,45,1.2
2026-02-26 02:00:00,4,762.85,18.23,72.37,7.14,73.47,84.69,9.15,-2.1,37,5.8
2026-03-05 19:00:00,4,595.95,17.6,63.02,4.24,56.74,78.34,10.84,6.1,50,2.7
2026-03-19 11:00:00,2,418.12,13.54,79.46,2.71,23.83,27.41,4.61,6.4,56,5.2
2026-03-25 06:00:00,5,567.43,7.43,139.78,3.14,77.7,85.35,6.06,5.1,47,4.2
2026-03-28 22:00:00,3,480.83,11.53,52.65,2.45,32.24,36.45,7.5,7.2,49,3.1
2026-04-14 16:00:00,2,360.74,14.19,58.62,2.64,16.59,27.03,21.27,5.2,51,6.5
2026-04-30 02:00:00,2,462.75,12.59,21.76,1.82,22.88,30.84,19.94,8.2,84,3.4
2026-05-03 15:00:00,2,262.54,10.34,67.2,1.18,12.18,19.85,25.05,7.1,77,1.9
2026-05-12 01:00:00,2,379.08,9.6,35.94,0.87,22.96,28.86,17.46,8.5,77,4.1
2026-05-13 03:00:00,2,472.23,12.66,46.28,1.84,22.17,32.97,57.39,6.4,76,4.0
2025-11-20 05:00:00,4,802.42,18.66,67.84,5.97,67.6,79.7,15.05,10.4,26,7.1
2025-11-21 07:00:00,3,228.51,2.72,107.88,1.99,27.67,31.9,2.35,5.6,55,0.6
2025-11-25 12:00:00,3,505.78,22.08,85.29,5.72,47.2,55.98,14.29,2.7,29,2.2
2025-11-26 23:00:00,3,547.29,14.24,59.74,7.3,40.88,50.18,25.82,-1.3,42,1.2
2025-12-07 09:00:00,2,179.08,1.18,98.06,1.36,21.26,23.72,1.36,5.4,49,3.5
2025-12-09 06:00:00,5,881.47,17.71,78.18,7.81,78.59,89.56,10.49,4.2,55,3.3
2025-12-20 03:00:00,4,723.56,22.82,50.52,12.36,53.05,62.7,20.75,5.4,41,1.8
2025-12-23 03:00:00,3,860.66,28.02,20.87,6.45,40.18,49.25,13.59,-1.6,65,3.1
2025-12-25 14:00:00,4,779.41,30.27,56.87,8.28,65.83,77.12,11.68,-4.7,43,5.4
2026-01-06 04:00:00,4,1193.76,33.68,53.08,17.1,70.37,82.11,20.98,-9.5,73,2.1
2026-01-08 02:00:00,4,701.12,17.49,65.12,5.93,57.56,66.49,9.78,-15.1,90,4.6
2026-01-15 16:00:00,5,1241.44,35.28,67.85,18.82,129.37,145.43,18.53,-0.9,46,2.6
2026-01-18 09:00:00,3,256.24,3.54,91.64,1.5,31.89,37.27,1.27,4.1,52,5.8
2026-01-21 21:00:00,4,768.92,19.02,50.03,6.15,63.64,72.22,9.59,-7.9,53,6.7
2026-02-01 10:00:00,3,451.44,7.27,104.1,2.02,36.86,40.24,1.68,1.0,56,5.0
2026-02-13 09:00:00,4,393.44,5.32,137.96,4.47,68.84,76.93,4.0,2.3,62,4.8
2026-02-20 00:00:00,4,616.99,12.22,87.89,7.39,62.15,70.2,9.21,-5.5,32,4.5
2026-02-27 02:00:00,5,789.86,19.09,70.53,5.54,78.09,94.49,8.35,-0.9,75,4.6
2026-03-02 04:00:00,4,742.08,18.77,75.5,5.66,55.52,68.75,16.14,0.3,36,5.3
2026-03-20 09:00:00,2,348.92,7.52,84.4,1.62,15.5,17.54,3.24,6.0,64,3.8
2026-03-23 17:00:00,3,681.43,21.33,64.81,6.51,38.27,48.93,13.13,3.7,59,3.6
2026-03-29 10:00:00,2,180.88,1.23,85.08,0.52,8.19,8.87,1.0,7.3,65,5.1
2026-03-31 13:00:00,2,276.62,10.78,67.16,2.16,8.93,14.41,4.75,7.4,47,4.5
2026-04-15 12:00:00,3,172.26,4.52,112.95,1.29,17.13,25.21,10.35,10.9,35,3.6
2026-04-26 18:00:00,2,349.62,11.19,64.5,3.46,23.98,34.19,39.13,6.7,60,4.0
2026-05-04 11:00:00,3,176.49,3.45,100.6,0.89,10.72,15.35,10.35,13.5,41,1.0
2026-05-13 23:00:00,3,398.06,9.64,45.58,0.82,25.06,32.83,34.72,6.3,70,1.0
2026-05-17 17:00:00,2,313.92,12.19,70.58,3.21,17.4,28.04,84.93,15.74,50,2.03
2025-11-20 23:00:00,4,613.59,15.17,57.63,4.83,50.75,59.91,18.86,2.7,69,1.8
2025-12-02 19:00:00,5,899.0,25.17,44.89,6.68,78.23,90.3,12.38,-1.3,58,1.7
2025-12-05 12:00:00,3,509.64,21.38,62.8,4.1,40.85,49.33,5.26,4.2,43,1.3
2025-12-07 00:00:00,3,568.69,12.59,54.35,8.2,43.26,50.65,16.77,0.9,51,0.6
2025-12-07 14:00:00,3,464.87,17.05,61.97,4.49,36.55,43.95,6.18,0.1,56,1.6
2025-12-09 20:00:00,4,866.85,23.23,59.59,16.24,69.69,82.45,23.84,1.4,51,1.6
2025-12-11 16:00:00,5,926.85,30.04,62.34,14.19,82.36,97.69,18.94,-1.6,58,0.5
2025-12-20 10:00:00,2,222.31,3.06,84.21,1.42,21.59,24.25,1.62,9.7,44,4.0
2025-12-23 04:00:00,3,950.76,25.37,25.88,6.91,46.03,56.62,13.2,-0.5,62,3.9
2025-12-27 20:00:00,4,629.75,15.64,61.1,9.61,52.32,61.06,16.95,-3.6,43,3.7
2026-01-02 05:00:00,4,1256.29,29.06,51.77,14.31,69.55,81.39,18.77,-5.8,60,7.5
2026-01-03 03:00:00,4,908.15,23.37,65.91,10.11,58.21,66.04,13.57,-7.2,58,3.2
2026-01-07 12:00:00,4,831.86,30.37,96.56,10.8,65.66,73.6,10.13,-7.1,53,2.1
2026-01-20 08:00:00,2,166.2,1.55,92.53,1.15,15.37,18.75,0.36,3.5,51,7.1
2026-01-23 15:00:00,3,546.86,15.46,77.77,5.42,25.71,30.12,5.11,-2.7,86,1.8
2026-01-25 01:00:00,3,734.44,10.57,110.04,9.51,48.5,54.06,11.13,-6.8,48,4.5
2026-01-26 05:00:00,4,1110.13,27.36,75.15,11.76,62.04,73.15,16.06,-2.5,49,4.3
2026-01-30 04:00:00,5,1169.21,34.7,70.67,20.63,88.55,102.36,21.79,-4.5,38,4.2
2026-02-07 03:00:00,5,1126.36,33.89,51.78,15.36,95.37,108.48,18.45,-4.7,54,4.9
2026-02-10 13:00:00,3,484.61,12.51,89.66,2.43,41.71,45.1,2.28,0.5,69,4.3
2026-02-17 01:00:00,4,654.27,13.52,93.4,9.29,69.14,78.69,11.34,-4.9,40,5.6
2026-02-17 23:00:00,4,686.96,12.84,88.36,8.06,74.24,84.08,10.09,-4.9,43,5.0
2026-03-02 09:00:00,4,310.15,3.93,148.32,2.98,46.54,53.15,5.56,5.7,44,5.6
2026-03-09 01:00:00,3,438.8,10.21,78.23,5.73,37.28,48.8,18.33,-0.4,53,3.0
2026-03-11 20:00:00,3,651.37,20.02,46.51,4.74,32.41,39.82,11.25,5.6,75,3.1
2026-03-15 07:00:00,2,293.19,6.23,84.81,1.45,22.58,25.99,1.48,6.1,64,5.2
2025-11-21 08:00:00,3,171.13,1.21,110.79,1.32,20.8,24.13,1.49,6.0,49,0.6
2025-11-28 16:00:00,4,736.25,30.05,55.43,10.69,54.2,68.47,23.44,2.3,31,2.7
2025-12-11 22:00:00,4,675.16,14.45,73.07,11.54,61.12,71.16,19.25,-3.8,65,0.7
2025-12-23 06:00:00,4,1000.3,19.4,47.8,4.3,58.9,69.54,9.38,1.9,62,3.5
2025-12-30 00:00:00,3,674.53,15.74,43.26,4.69,25.98,30.91,14.11,0.9,57,2.2
2026-01-07 22:00:00,4,761.46,14.98,72.24,6.86,65.04,73.42,10.53,-14.3,86,4.0
2026-01-08 04:00:00,4,896.85,23.66,62.52,8.52,69.33,81.16,12.85,-11.9,75,2.7
2026-01-27 02:00:00,4,883.0,20.73,39.3,5.12,57.02,61.95,6.74,-1.2,76,4.7
2026-01-30 01:00:00,4,803.65,15.54,83.54,13.31,65.74,73.54,14.84,-7.6,41,5.5
2026-01-30 08:00:00,4,422.06,6.55,114.87,2.53,52.62,57.08,2.22,0.4,45,5.7
2026-02-03 17:00:00,4,972.86,27.63,65.66,11.22,57.27,70.07,13.41,-4.4,59,2.2
2026-02-03 21:00:00,3,948.96,22.24,64.9,9.05,49.25,57.47,11.39,-5.7,56,2.2
2026-02-16 06:00:00,5,848.18,17.42,107.11,7.02,87.77,102.5,8.88,1.5,36,2.3
2026-02-16 12:00:00,5,670.84,19.6,141.12,8.65,97.98,109.1,8.35,2.1,41,2.7
2026-03-12 10:00:00,2,234.41,3.78,90.5,1.04,9.58,11.38,1.21,7.2,59,6.2
2026-03-31 08:00:00,2,165.79,1.45,89.57,0.74,6.72,10.01,1.2,8.8,52,5.6
2026-03-31 21:00:00,2,632.73,18.37,43.23,2.81,20.76,27.09,8.85,1.9,70,3.9
2026-04-10 18:00:00,3,471.4,16.55,74.01,3.77,25.21,36.71,37.06,3.1,62,4.3
2026-04-11 00:00:00,3,431.04,9.02,77.67,2.92,25.96,32.85,59.4,3.2,50,3.8
2026-04-13 15:00:00,2,359.22,14.84,76.44,3.0,17.87,28.67,23.23,5.5,51,8.4
2026-05-02 06:00:00,2,162.77,0.66,90.6,0.64,10.11,11.98,6.02,10.7,66,1.7
2026-05-07 16:00:00,2,329.44,15.11,46.53,2.18,18.46,44.14,40.09,12.7,27,1.1
2026-05-12 10:00:00,2,175.23,2.17,96.61,0.53,8.95,12.03,7.67,16.7,53,7.9
2026-05-15 06:00:00,3,203.51,3.68,105.66,1.22,17.35,23.01,19.48,16.3,36,6.1
2026-04-13 03:00:00,3,442.52,11.03,67.62,3.49,30.0,41.17,40.58,6.7,55,3.9
2026-04-18 18:00:00,2,340.62,12.04,46.27,1.74,15.32,24.32,18.85,6.2,66,3.2
2026-04-25 19:00:00,2,355.06,12.08,35.52,1.79,17.85,28.04,23.09,5.8,86,1.9
2026-04-27 01:00:00,2,296.2,7.27,53.11,2.16,19.5,27.35,36.68,5.6,63,3.2
2026-04-30 18:00:00,2,440.17,14.83,26.27,1.17,18.93,26.41,7.54,8.2,90,0.4
2026-05-13 09:00:00,3,228.91,6.33,105.37,1.25,10.17,14.36,28.9,13.6,54,7.4
2025-11-29 01:00:00,3,542.12,12.95,66.54,7.81,43.72,51.64,27.85,-0.4,38,1.3
2025-12-06 12:00:00,3,464.32,19.5,69.25,5.83,34.97,42.53,8.83,2.7,45,0.9
2025-12-11 11:00:00,4,546.55,15.76,94.2,6.36,64.73,72.86,8.03,2.6,46,0.4
2025-12-20 04:00:00,4,775.9,24.36,48.2,11.89,56.18,66.6,19.17,7.2,43,2.0
2025-12-27 12:00:00,3,439.09,17.0,69.87,4.27,35.59,41.56,6.66,-1.3,48,3.4
2025-12-28 08:00:00,2,198.86,2.29,85.89,1.53,19.02,21.11,1.98,2.9,57,6.4
2026-01-04 01:00:00,3,732.14,12.48,67.68,4.77,41.98,47.28,7.17,-6.8,71,3.6
2026-01-08 05:00:00,4,921.53,20.4,74.08,9.42,74.13,86.35,13.33,-9.2,64,2.0
2026-01-14 19:00:00,5,1137.22,25.27,86.07,19.04,123.99,137.96,18.85,-6.5,50,6.1
2026-01-18 21:00:00,4,737.82,18.76,51.8,9.35,65.21,74.77,11.61,-4.9,46,7.3
2026-01-25 02:00:00,4,807.17,14.58,104.23,10.62,50.79,57.26,11.75,-6.9,48,4.3
2026-01-25 12:00:00,5,739.14,19.63,130.92,7.89,75.46,82.02,8.34,-2.0,55,2.7
2026-01-27 21:00:00,3,578.39,14.65,57.96,4.69,30.33,33.4,6.12,-5.6,73,3.7
2026-02-16 19:00:00,5,912.06,19.1,100.66,11.54,105.89,120.36,12.72,-2.6,41,4.8
2026-02-20 13:00:00,5,801.0,25.94,148.6,9.48,116.47,128.38,8.73,0.6,39,2.2
2026-03-06 08:00:00,3,236.36,3.92,119.53,2.49,35.26,48.64,5.02,10.1,53,6.9
2026-03-12 01:00:00,2,466.73,10.59,56.91,1.2,24.38,27.65,1.14,4.2,76,3.2
2026-03-12 06:00:00,2,418.36,10.74,67.09,1.86,21.35,25.27,1.54,4.8,84,4.1
2026-03-12 08:00:00,2,281.1,5.45,82.91,1.06,12.43,14.94,1.38,6.1,68,5.6
2026-03-18 15:00:00,3,574.69,21.09,72.7,4.03,33.79,38.26,6.81,4.4,71,4.2
2026-03-20 19:00:00,3,787.52,25.13,43.07,4.3,35.78,44.65,12.26,1.5,50,3.6
2026-03-25 04:00:00,3,619.8,12.95,97.26,4.07,49.77,58.42,10.99,2.9,47,4.5
2025-12-01 05:00:00,4,867.38,24.02,45.06,8.76,62.15,74.19,14.11,9.0,15,7.6
2025-12-03 19:00:00,4,890.36,26.39,55.96,13.89,73.68,85.94,19.29,-2.2,54,1.7
2025-12-14 14:00:00,3,560.76,21.56,53.59,5.57,39.4,47.07,8.7,5.0,59,2.7
2025-12-31 05:00:00,3,888.04,23.01,31.56,4.61,49.95,58.61,7.6,2.1,50,5.6
2025-12-31 20:00:00,4,751.32,20.15,31.32,3.55,51.83,58.91,7.31,0.3,64,3.9
2026-01-02 07:00:00,4,655.24,14.03,98.1,8.35,56.47,62.96,7.9,-1.3,50,3.9
2026-01-09 11:00:00,5,688.96,18.97,127.47,9.84,92.91,100.48,8.68,-4.5,32,4.2
2026-01-14 12:00:00,5,892.09,26.51,118.87,10.05,127.35,138.06,9.23,-1.5,43,3.1
2026-01-16 14:00:00,4,842.57,29.8,49.63,5.68,68.07,76.71,6.31,4.1,58,3.5
2026-01-18 15:00:00,4,739.23,26.33,52.74,8.48,62.65,74.29,10.22,-3.8,48,6.7
2026-01-26 07:00:00,3,404.18,6.4,109.64,3.5,34.53,39.18,3.72,-0.3,55,5.9
2026-01-26 09:00:00,3,316.52,3.44,118.09,1.77,41.66,45.78,1.62,0.9,64,5.6
2026-01-26 13:00:00,3,443.65,13.43,88.52,3.55,43.79,48.79,3.69,0.1,61,4.3
2026-02-08 08:00:00,4,429.38,8.34,134.12,5.1,56.93,63.89,5.42,-0.4,51,3.4
2026-02-12 22:00:00,5,840.1,15.09,102.76,12.76,91.07,102.05,14.64,-0.3,48,2.6
2026-02-14 09:00:00,4,360.98,3.95,139.7,3.59,65.19,72.61,3.14,4.1,61,3.6
2026-02-16 08:00:00,4,451.38,7.41,138.93,5.42,71.33,79.15,4.84,2.1,45,1.3
2026-03-03 09:00:00,4,283.38,3.98,147.72,3.12,44.8,51.62,5.98,6.5,42,3.8
2026-03-17 19:00:00,3,660.7,18.34,64.23,4.06,31.97,39.3,13.13,2.4,65,4.7
2026-03-24 14:00:00,4,642.2,23.65,106.4,7.66,52.95,62.96,14.41,4.9,31,0.8
2026-04-01 10:00:00,2,135.91,1.33,90.99,0.65,4.85,7.01,2.19,7.2,50,4.8
2025-11-18 15:00:00,4,729.1,30.35,60.89,9.47,56.36,70.88,21.18,6.1,38,0.6
2025-11-29 22:00:00,3,464.9,10.67,73.56,6.83,38.44,45.4,26.01,0.3,37,1.7
2025-12-03 03:00:00,5,920.17,26.8,44.93,8.24,79.58,92.46,15.62,-2.3,54,1.3
2025-12-07 05:00:00,4,791.84,18.19,55.31,8.44,58.16,69.03,13.33,4.0,50,4.0
2025-12-07 11:00:00,2,254.15,6.19,84.9,2.32,24.91,28.65,2.72,3.2,46,2.9
2025-11-19 06:00:00,5,836.86,18.6,85.68,7.2,77.91,90.98,14.53,9.6,24,4.5
2025-12-14 03:00:00,3,614.62,18.35,40.81,5.14,36.32,43.84,10.58,4.4,54,2.0
2025-11-27 07:00:00,2,234.48,3.65,99.29,2.38,24.66,27.92,3.3,8.3,12,2.7
2025-12-24 21:00:00,4,725.32,15.47,66.55,9.37,65.9,75.75,15.74,-6.9,49,4.0
2025-12-26 08:00:00,3,284.27,3.08,101.29,2.03,35.88,39.3,1.64,3.8,44,5.4
2025-12-05 02:00:00,5,902.27,23.98,56.01,15.09,77.23,88.73,24.25,0.8,43,1.6
2025-12-10 22:00:00,4,736.05,16.92,58.38,10.34,66.03,76.3,17.0,-6.5,74,3.4
2025-12-17 01:00:00,3,540.04,13.02,61.69,9.82,43.11,52.16,17.59,0.5,46,1.9
2025-12-20 00:00:00,3,620.61,14.08,55.76,10.1,47.27,54.51,18.04,5.5,41,1.3
2025-12-23 10:00:00,2,274.84,4.42,87.1,1.81,22.64,26.69,2.39,2.2,57,5.3
2026-01-03 17:00:00,4,940.65,24.32,61.29,8.44,51.11,59.13,10.16,-3.4,65,1.9
2026-01-05 13:00:00,4,778.47,30.54,63.25,8.67,52.46,60.91,10.23,-3.9,62,2.7
2026-01-08 06:00:00,5,920.02,19.08,90.41,9.78,82.6,94.57,12.94,-5.9,49,2.2
2026-01-10 10:00:00,4,473.03,9.45,129.24,6.39,71.12,76.15,5.44,-2.5,32,1.3
2026-01-10 17:00:00,5,947.18,23.0,95.27,14.86,100.21,112.2,15.77,-10.3,54,5.4
2026-01-12 11:00:00,4,576.01,15.19,103.76,5.65,71.52,78.32,4.73,5.0,48,4.3
2026-01-12 20:00:00,5,1031.96,24.35,60.22,14.37,97.18,108.22,14.83,-2.8,53,3.7
2026-01-15 22:00:00,5,883.9,17.1,71.86,13.76,86.73,95.83,14.37,-0.6,52,2.8
2026-01-20 00:00:00,4,851.83,19.51,47.19,5.03,53.37,60.64,8.88,-4.2,56,4.1
2026-01-20 14:00:00,3,519.38,19.95,60.13,5.23,32.46,40.12,6.31,-1.4,69,4.1
2026-01-29 22:00:00,4,883.7,17.02,83.04,14.16,74.28,82.61,15.55,-9.6,40,6.3
2026-01-19 16:00:00,4,957.11,31.86,41.08,9.45,63.64,74.97,12.68,-2.2,71,3.0
2026-01-24 10:00:00,4,521.54,5.38,159.76,4.63,66.38,70.07,3.47,-3.5,38,3.9
2026-02-02 19:00:00,4,1003.67,28.65,67.01,13.23,65.59,76.43,15.48,-6.9,63,6.9
2026-02-06 20:00:00,5,1053.72,31.48,54.87,12.42,86.73,98.9,14.39,-1.1,65,3.7
2026-02-11 01:00:00,4,813.42,18.05,57.05,7.53,55.45,62.33,10.46,-7.3,65,6.8
2026-02-09 21:00:00,4,931.78,18.04,79.85,6.92,67.71,76.42,9.79,-0.7,56,3.2
2026-02-10 20:00:00,4,852.78,21.71,59.32,8.81,58.49,65.35,10.23,-2.5,57,2.8
2026-02-14 13:00:00,4,510.14,14.61,123.05,5.67,68.55,78.06,5.99,-0.4,53,6.2
2026-02-19 17:00:00,5,980.26,23.14,106.13,12.01,112.6,128.42,12.88,-1.8,36,5.0
2026-02-20 17:00:00,5,1045.34,23.98,118.44,13.46,127.12,144.6,13.8,-1.7,39,3.3
2026-02-21 20:00:00,5,830.1,18.5,87.67,8.09,97.01,107.68,9.66,-2.2,38,5.4
2026-02-26 19:00:00,5,801.21,20.84,69.92,5.64,81.07,100.02,7.83,1.4,83,1.8
2026-03-05 23:00:00,4,533.08,12.91,63.05,5.12,50.9,69.62,15.18,5.9,52,2.3
2026-03-07 19:00:00,3,482.07,14.65,67.03,6.07,35.56,47.67,16.52,3.7,53,4.3
2026-02-20 11:00:00,5,595.66,12.21,170.59,5.63,108.31,117.23,4.52,2.8,49,1.3
2026-02-20 12:00:00,5,698.58,19.68,159.52,7.13,113.15,123.46,6.17,1.9,39,0.9
2026-02-25 06:00:00,5,1011.91,19.32,126.09,5.33,118.65,132.72,6.34,6.0,45,3.9
2026-02-28 04:00:00,4,788.34,17.12,93.74,6.49,73.75,87.2,8.3,1.1,55,4.8
2026-03-05 21:00:00,4,550.31,14.28,63.69,4.53,52.96,72.71,12.73,6.0,50,1.5
2026-03-06 17:00:00,3,592.88,21.31,51.36,2.92,41.74,60.97,8.42,6.6,67,3.5
2026-03-08 20:00:00,3,459.98,12.72,74.09,5.91,37.02,48.99,16.72,-1.1,62,6.6
2026-03-11 12:00:00,2,208.72,4.64,90.53,0.76,10.91,13.44,1.46,7.6,65,3.1
2026-03-18 01:00:00,3,645.87,13.86,61.39,4.14,33.01,38.36,13.68,1.6,68,4.7
2026-03-13 18:00:00,3,598.02,20.78,57.25,6.8,35.84,48.98,14.76,1.2,66,3.1
2026-03-14 19:00:00,3,525.39,15.11,67.15,5.47,42.14,52.89,15.82,3.2,51,4.3
2026-03-15 20:00:00,2,318.48,6.54,72.69,1.51,16.99,18.17,2.15,1.5,55,3.2
2026-03-26 10:00:00,2,402.37,11.64,83.49,2.71,21.01,25.57,5.31,7.3,46,4.6
2026-04-01 02:00:00,3,619.08,17.2,48.25,3.95,30.03,39.93,20.47,1.6,58,3.1
2026-03-30 02:00:00,3,571.96,15.16,37.84,2.2,28.92,35.8,6.01,5.4,66,3.6
2026-04-03 14:00:00,2,296.7,12.13,52.84,1.49,12.71,16.14,5.52,9.0,43,2.5
2026-04-05 00:00:00,2,365.46,9.1,47.05,1.51,10.98,14.88,39.54,-0.8,71,4.8
2026-04-08 16:00:00,2,346.34,11.62,64.77,1.5,12.07,17.16,8.43,6.1,61,2.8
2026-04-10 02:00:00,3,551.13,15.6,66.71,4.76,32.28,41.44,57.98,-0.5,67,4.9
2026-04-11 07:00:00,3,172.8,1.03,114.13,0.7,12.72,16.84,4.11,8.4,49,7.3
2026-04-23 20:00:00,3,459.12,15.81,51.18,4.27,34.87,51.66,45.87,7.4,50,4.0
2026-04-27 03:00:00,2,375.31,9.35,44.2,2.47,21.42,31.19,24.43,7.8,57,5.0
2026-05-05 03:00:00,2,455.34,12.16,38.91,1.35,17.33,26.35,35.99,7.9,71,3.4
2026-05-05 07:00:00,3,169.91,1.21,105.72,0.61,9.07,11.74,6.95,11.5,58,5.4
2026-05-06 13:00:00,3,223.53,8.87,102.54,1.31,16.22,25.26,27.51,15.6,35,0.4
2026-05-10 20:00:00,3,309.01,10.91,43.07,1.53,25.3,45.77,54.42,13.9,37,0.9
2026-04-02 00:00:00,3,371.97,8.64,67.18,3.35,25.4,33.87,49.21,2.1,56,4.2
2026-04-07 10:00:00,2,140.04,0.79,94.56,1.04,6.15,6.89,2.47,8.3,48,4.7
2026-04-11 12:00:00,2,188.09,3.6,99.0,0.7,10.41,14.08,4.63,8.9,39,3.1
2026-04-16 22:00:00,3,405.28,10.29,57.98,2.16,25.78,35.49,30.54,7.1,62,4.9
2026-04-27 05:00:00,2,182.72,4.74,74.76,1.26,9.25,13.65,8.96,10.0,52,5.2
2026-04-29 17:00:00,2,387.73,15.14,41.84,2.42,19.4,24.74,18.38,9.4,70,3.5
2026-05-03 05:00:00,2,211.34,2.56,82.18,0.96,10.93,13.8,6.39,10.0,63,1.8
2026-05-06 15:00:00,2,337.57,15.69,70.28,2.27,20.29,33.11,42.1,12.3,32,2.4
2026-05-06 18:00:00,2,388.93,15.97,59.47,2.84,23.52,38.11,61.05,10.6,35,1.4
2026-05-08 13:00:00,2,205.95,9.96,98.09,1.44,17.21,44.0,25.7,17.8,32,0.9
2026-05-09 23:00:00,3,252.68,6.71,72.89,2.02,26.6,62.66,84.22,9.3,42,0.9
2026-05-10 09:00:00,3,117.3,0.77,107.88,0.78,16.04,39.9,7.38,22.3,24,6.8
2026-03-17 14:00:00,3,444.27,15.22,91.7,3.3,30.66,36.72,7.41,2.7,54,5.3
2026-03-18 13:00:00,3,443.37,17.72,88.09,3.53,26.94,30.93,6.3,4.6,70,4.2
2026-03-23 01:00:00,3,606.94,12.1,81.55,6.49,47.35,54.32,20.22,1.7,56,2.6
2026-04-05 15:00:00,3,488.27,15.63,90.51,3.8,26.27,34.48,37.58,3.7,61,7.1
2026-04-09 01:00:00,2,264.95,4.96,76.81,1.02,7.24,9.33,14.45,4.7,65,2.2
2026-04-10 13:00:00,3,242.24,9.26,105.72,1.7,13.78,20.72,13.57,4.1,67,7.0
2026-04-10 19:00:00,3,467.38,15.55,74.69,3.7,25.89,36.52,42.14,2.2,57,5.9
2026-04-24 23:00:00,2,381.95,8.38,33.54,0.75,18.56,23.21,14.32,7.9,67,3.4
2026-04-25 14:00:00,1,243.13,10.4,50.8,1.41,8.55,14.77,14.69,7.5,73,5.1
2026-04-30 15:00:00,2,374.21,15.43,35.97,1.81,14.21,21.66,10.84,8.8,88,0.7
2026-05-13 00:00:00,2,395.37,10.96,55.28,2.33,21.29,30.45,93.29,5.0,81,1.4
2026-05-15 10:00:00,3,161.56,2.52,101.41,0.78,10.79,15.18,9.68,18.6,31,6.0
2026-04-05 07:00:00,3,354.53,4.92,103.26,1.84,33.03,38.42,16.01,5.0,68,3.9
2025-11-23 07:00:00,3,247.96,3.73,100.99,1.67,25.46,28.91,3.38,5.1,25,1.0
2025-11-18 07:00:00,3,270.84,3.72,107.66,2.5,32.26,36.47,3.45,11.4,23,2.5
2025-11-21 13:00:00,3,456.87,21.6,65.79,2.81,31.0,39.19,7.48,3.4,60,6.8
2025-11-24 17:00:00,4,802.43,30.21,58.41,11.54,59.5,75.26,26.99,1.3,38,0.3
2025-11-28 10:00:00,3,233.9,4.33,101.56,2.42,27.61,31.19,3.76,8.8,33,3.3
2025-12-01 04:00:00,4,832.5,26.73,42.25,9.4,59.46,71.78,17.99,7.0,25,3.9
2025-12-03 16:00:00,5,918.32,32.13,55.11,14.75,76.06,90.25,18.65,-0.3,50,1.9
2025-12-06 23:00:00,3,591.66,13.57,53.1,8.46,44.53,52.3,16.78,1.8,46,1.5
2025-12-07 10:00:00,2,200.68,2.54,94.15,1.68,22.3,25.15,1.79,4.5,48,4.0
2025-12-08 07:00:00,2,191.24,1.89,95.68,1.24,18.11,20.64,1.08,3.5,60,4.4
2025-12-03 09:00:00,3,225.71,1.52,109.1,2.1,34.15,36.72,1.2,4.7,49,0.9
2025-12-04 11:00:00,4,487.49,14.79,87.99,5.17,54.29,60.89,5.91,2.7,34,0.4
2025-12-12 09:00:00,3,360.97,6.91,103.25,4.52,47.9,52.87,5.25,4.5,51,1.6
2025-12-13 12:00:00,3,491.96,18.09,60.43,4.56,43.14,49.97,6.82,4.8,57,2.2
2025-12-21 13:00:00,2,341.86,10.16,53.01,1.04,14.06,15.04,0.66,5.6,77,3.2
2025-12-24 03:00:00,4,896.38,28.6,40.97,13.66,65.24,79.01,21.86,-4.6,55,2.7
2025-12-26 15:00:00,5,911.18,34.56,50.34,12.0,76.01,89.87,16.01,-3.8,47,6.7
